c5df5b15-5787-44aa-8449-0eec847e0ff9,2016-09-07T15:12:51.880039,2016-09-07T15:18:11.773649,96,000a8540-6786-436d-ad66-25351e087fc6,"Statia RO0134A: Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
dfb53ec9-2df1-405d-b951-d3afad5869c7,2016-09-05T10:47:24.511174,2016-09-05T10:52:02.523637,96,007119c6-e2d3-48c3-8780-3390d79e5112,"Statia RO010503, 'Poiana Stampei' : Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
ba07898d-0890-4c99-8a59-654eaa501bd9,2016-09-12T09:00:38.222945,2016-09-12T09:07:08.856289,96,00d91aff-5b94-4198-a4c6-6bbd96990c2c,"Statia RO0116A: Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
81f29e05-d86b-470c-a9f3-a67a8f723213,2016-10-31T13:14:32.784622,2021-03-25T08:56:35.639860,1,0110000,Program functionare Direcția Județeana pentru Sport și Tineret Caraș Severin,"{'description': '', 'created': '2016-06-16T11:22:30.806192', 'title': 'Direcția Județeană pentru Sport și Tineret Caraș-Severin', 'name': 'directia-judeteana-pentru-sport-si-tineret-caras-severin', 'is_organization': True, 'state': 'active', 'image_url': 'https://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': 'abcfceac-866b-4706-8362-8ff1f5823c40', 'type': 'organization', 'id': 'bed5b5fc-a29c-4315-8ac1-6db6ce8db956', 'approval_status': 'approved'}",directia-judeteana-pentru-sport-si-tineret-caras-severin,Direcția Județeană pentru Sport și Tineret Caraș-Severin
f35c7cba-7a90-4d3c-bec7-ae3c23e0b1ee,2016-09-01T13:20:42.604415,2016-09-01T13:24:53.292630,96,0219cc02-cc76-4222-b37f-6e9dbc79a413,"Statia RO0177A, 'Blejoi' : Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
82b45e0d-cda8-4f26-a9fa-cf7ede3c4cb5,2016-08-27T19:02:30.882957,2016-09-05T11:55:57.733120,96,029c244a-1849-4b75-885e-94ba963a37f6,"Statia RO0071A, 'Măgurele' : Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
5e0310b1-7f42-4939-8e61-f99d3a839b35,2016-09-05T10:52:07.749433,2016-09-05T10:56:54.674162,96,03bf5968-7759-4c7c-969d-3d8d92649b34,"Statia RO0188A, 'Suceava' : Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
16a7c8fc-cfc8-4962-b8bb-32b26d37bedd,2016-09-12T09:39:24.212565,2016-09-12T09:45:13.503923,96,06662150-ea72-4c03-a160-c916172966f6,"Statia RO0156A: Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
38ea2541-4a37-48d6-b2cb-470dcb6fcf93,2019-05-07T04:54:09.422567,2019-05-07T05:01:18.187215,11,06mai2019,Firme înregistrate la Registrul Comerțului până la data de 06 mai 2019,"{'description': 'http://www.onrc.ro/', 'created': '2013-10-16T11:52:36.762134', 'title': 'Oficiul Național al Registrului Comerțului', 'name': 'onrc', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/rc.jpg', 'revision_id': '4cee1dcc-968d-4f67-8b3c-f8e276cc727f', 'type': 'organization', 'id': '16c83dbe-5a2b-466b-abda-7722354b665c', 'approval_status': 'approved'}",onrc,Oficiul Național al Registrului Comerțului
e2ab42bd-afdb-4193-9db5-5a0f245b66fb,2022-11-16T12:44:44.892664,2022-11-16T12:46:35.333466,1,07-13-11-2022,07-13.11.2022,"{'description': '', 'created': '2014-01-08T13:57:32.140162', 'title': 'Inspectoratul General pentru Imigrări', 'name': 'inspectoratul-general-pentru-imigrari', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '5f05afbe-24c7-41b9-8d0b-aca7210fca7d', 'type': 'organization', 'id': '2ce9f7f5-21df-4312-af3d-184214a3ae61', 'approval_status': 'approved'}",inspectoratul-general-pentru-imigrari,Inspectoratul General pentru Imigrări
f9458d1e-76e8-41c6-9d03-cb01dc0abdfa,2022-11-29T06:53:46.264144,2022-11-29T06:57:51.943609,3,07-20-11-2022,14-20.11.2022,"{'description': '', 'created': '2014-01-08T13:57:32.140162', 'title': 'Inspectoratul General pentru Imigrări', 'name': 'inspectoratul-general-pentru-imigrari', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '5f05afbe-24c7-41b9-8d0b-aca7210fca7d', 'type': 'organization', 'id': '2ce9f7f5-21df-4312-af3d-184214a3ae61', 'approval_status': 'approved'}",inspectoratul-general-pentru-imigrari,Inspectoratul General pentru Imigrări
b4ee3dc1-9909-4c9a-af90-2666358fbc1e,2016-09-12T08:21:18.087846,2016-09-12T08:27:42.056504,96,0778fac8-6b2e-4593-b63a-3017c026626d,"Statia RO0203A: Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
a45a9d07-77a9-40d7-96a4-055f5b1089e1,2016-09-07T14:34:23.023703,2016-09-07T14:39:36.137409,96,085d87ca-b1ba-4420-bb28-1c69f16b1c2c,"Statia RO0132A: Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
9b4a81c9-5432-4792-9a59-0bd2f3970532,2016-09-14T08:19:26.912006,2016-09-14T08:26:17.516162,96,087cb791-ae62-4b38-943e-a84736001947,"Statia RO0125A: Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
af875e26-6683-4e3d-b2d1-bae5e1445d73,2016-09-09T08:58:53.631087,2016-09-09T09:05:38.435720,96,09629039-1ee6-4fad-b2d6-77e39b01d225,"Statia RO0141A: Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
6b0b71b3-41e9-46e6-b899-38f2d1267898,2016-09-12T07:20:04.230029,2016-09-12T07:29:43.026093,96,09c29007-7aaf-4945-a75c-c572ee538733,"Statia RO0112A: Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
5af3a671-508b-4a25-9270-678a12afe839,2016-09-05T09:29:28.509988,2016-09-05T09:34:05.045319,96,09f50fe1-4a43-4934-adf4-59d7aa3482cb,"Statia RO0162A, 'Baia Mare' : Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
2f18d22e-24ec-408e-ac22-6b9e0fb251c9,2016-09-07T13:46:38.409026,2016-09-07T13:52:15.242047,96,0b0261c1-e3fb-4132-9abc-09f9caa2aacf,"Statia RO0122A: Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
c53b0200-00ad-4010-a6de-deec3bf03b23,2016-12-01T17:37:49.592684,2017-02-09T15:16:46.865363,144,0c50cdf4-4561-4855-83e0-57882cafaa41,"Lista masuratorilor necertificate (UTD) privind calitatea aerului din Romania, luna IULIE , anul 2015","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
931af298-29fa-4c3c-85bc-2e748687162d,2016-12-01T17:31:20.791075,2017-02-09T15:25:18.607685,144,0d99a7dd-eec9-4f4d-91f7-9058704f622f,"Lista masuratorilor necertificate (UTD) privind calitatea aerului din Romania, luna APRILIE , anul 2015","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
54be6d57-4cd3-43a9-8cb0-938031ad60e4,2016-09-14T08:33:36.733211,2016-09-14T08:40:38.034526,96,0ef755a0-4313-4b3c-98df-6ce891465c4e,"Statia RO030501: Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
f56905fd-8c40-4797-b5e4-5fd50e3a3f92,2016-09-14T08:47:53.384252,2016-09-14T08:55:02.076226,96,0f164029-99f1-472c-b852-914be0680c38,"Statia RO030503: Lista masuratorilor validate privind calitatea aerului, perioada 2007 - 2014","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
02be02cc-d560-4654-a163-bd5f6a5fb41a,2016-12-01T17:01:19.815788,2017-02-09T15:26:48.489011,98,1037b50a-0467-418e-b351-d757d3cbe222,"Lista masuratorilor necertificate (UTD) privind calitatea aerului din Romania, luna FEBRUARIE , anul 2015","{'description': '', 'created': '2013-10-28T16:25:24.608788', 'title': 'Agenția Națională pentru Protecția Mediului', 'name': 'agentia-nationala-pentru-protectia-mediului', 'is_organization': True, 'state': 'active', 'image_url': 'http://data.gov.ro/base/images/logoinst/logo.jpg', 'revision_id': '2d71eee8-9181-4e6c-af37-d9e470b2c04f', 'type': 'organization', 'id': '376b4d3e-6df3-466e-8202-1193907dfd81', 'approval_status': 'approved'}",agentia-nationala-pentru-protectia-mediului,Agenția Națională pentru Protecția Mediului
